,Right_row,Right_column,Right_brightness,Left_row,Left_column,Left_brightness,Brightness
0,269,367,497.625,269,112,43.75,0.08791760864104496
image_num,Right_row,Right_column,Right_brightness,Left_row,Left_column,Left_brightness,Brightness,Neuron_0_row,Neuron_0_column,Neuron_0_brightness,Neuron_1_row,Neuron_1_column,Neuron_1_brightness
297,303,395,560.3,303,140,65.7,0.11725861145814744,303,395,686,291,393,33210
298,309,386,398.0952380952381,309,131,65.14285714285714,0.16363636363636364,309,386,543,299,391,33161
299,331,365,341.14814814814815,331,110,64.07407407407408,0.18781891217023125,331,365,447,319,372,33125
300,307,353,457.85714285714283,307,98,62.5,0.13650546021840873,307,353,606,297,363,33186
301,328,349,364.32,328,94,58.68,0.16106719367588934,328,349,470,321,361,33171
302,298,327,414.22222222222223,298,72,77.27777777777777,0.18656115879828325,298,327,557,294,339,33221
303,307,327,385.24,307,72,83.04,0.21555394040078912,307,327,521,306,340,33197
304,265,299,412.8421052631579,265,44,94.3157894736842,0.2284548699643039,265,299,525,269,312,33187
305,266,320,430.1304347826087,266,65,97.08695652173913,0.2257151521277671,266,320,564,271,330,33221
306,255,299,441.7894736842105,255,44,106.42105263157895,0.24088634739099357,255,299,584,260,311,33182
307,254,328,473.36842105263156,254,73,90.0,0.19012675116744496,254,328,628,260,340,33234
308,251,301,462.7857142857143,251,46,81.14285714285714,0.17533569995369655,251,301,662,256,313,33212
309,259,319,478.94117647058823,259,64,77.76470588235294,0.16236796855809385,259,319,621,261,332,33242
310,271,293,443.94117647058823,271,38,65.29411764705883,0.1470783092619584,271,293,543,272,302,33227
311,289,320,526.2,289,65,52.3,0.09939186621056631,289,320,737,284,334,33215
312,295,304,436.22222222222223,295,49,52.05555555555556,0.11933265410086602,295,304,581,291,314,33163
313,318,339,486.25,318,84,48.5625,0.09987146529562982,318,339,624,312,348,33193
314,304,333,516.4545454545455,304,78,52.27272727272727,0.10121457489878542,304,333,693,294,342,33236
315,328,363,437.0,328,108,61.76470588235294,0.14133799973078476,328,363,593,318,368,33224
316,310,367,518.0,310,112,60.0,0.11583011583011583,310,367,677,297,371,33188
317,324,384,587.5714285714286,324,129,57.714285714285715,0.09822513980063215,324,384,713,312,389,33285
318,284,386,677.375,284,131,69.25,0.10223288429599557,284,386,840,271,390,33366
319,290,386,627.625,290,131,72.375,0.11531567416849234,290,386,833,277,390,33310
320,268,382,566.6428571428571,268,127,75.71428571428571,0.13361905962435397,268,382,754,257,387,33316
321,249,366,545.4,249,111,62.93333333333333,0.11538931670944873,249,366,700,239,376,33216
322,209,370,525.6315789473684,209,115,64.6842105263158,0.12305997797136278,209,370,667,202,382,33186
323,187,394,520.8823529411765,187,139,68.82352941176471,0.13212874082439302,187,394,679,188,404,33282
324,212,397,544.7142857142857,212,142,64.92857142857143,0.11919748229740364,212,397,721,211,409,33232
325,208,394,444.92,208,139,75.52,0.16973837993347118,208,394,595,206,408,33174
326,242,395,453.5769230769231,242,140,86.5,0.19070635122530313,242,395,597,238,408,33183
327,234,393,374.2083333333333,234,138,78.375,0.209442155661953,234,393,497,232,404,33168
328,232,398,380.825,232,143,78.6,0.20639401299809623,232,398,499,234,409,33141
329,216,385,376.8,216,130,85.825,0.22777335456475584,216,385,502,215,396,33133
330,229,379,430.39285714285717,229,124,83.57142857142857,0.1941747572815534,229,379,558,228,391,33134
331,232,370,580.9285714285714,232,115,65.64285714285714,0.11299643428009344,232,370,717,229,383,33194
332,277,363,590.25,277,108,48.75,0.08259212198221093,277,363,772,268,373,33217
333,296,374,584.1666666666666,296,119,57.166666666666664,0.0978601997146933,296,374,716,283,380,33388
334,293,374,623.3333333333334,293,119,54.77777777777778,0.08787878787878788,293,374,828,279,380,33369
335,304,380,570.4545454545455,304,125,43.0,0.07537848605577689,304,380,765,291,384,33317
336,291,382,575.1,291,127,52.3,0.09094070596418014,291,382,778,276,384,33331
337,311,388,487.85714285714283,311,133,58.714285714285715,0.12035139092240119,311,388,645,296,388,33262
338,299,399,520.25,299,144,66.33333333333333,0.12750280313951626,299,399,693,286,397,33269
339,318,407,490.9230769230769,318,152,65.76923076923077,0.1339705421497963,318,407,664,305,404,33229
340,297,410,575.5,297,155,63.5625,0.11044743701129453,297,410,744,282,409,33282
341,309,386,637.8181818181819,309,131,73.18181818181819,0.11473774230330673,309,386,857,299,388,33303
342,290,394,658.1666666666666,290,139,67.66666666666667,0.10281083818688277,290,394,855,280,394,33267
343,302,398,597.1428571428571,302,143,79.85714285714286,0.13373205741626795,302,398,754,288,395,33223
344,289,407,581.2352941176471,289,152,71.94117647058823,0.12377289748001213,289,407,741,277,408,33255
345,298,399,639.6923076923077,298,144,67.53846153846153,0.10557960557960556,298,399,832,286,400,33244
346,271,399,644.3846153846154,271,144,60.92307692307692,0.09454458636743464,271,399,872,257,400,33287
347,271,387,650.8461538461538,271,132,71.53846153846153,0.10991608556908167,271,387,832,261,389,33304
348,256,387,646.9230769230769,256,132,58.0,0.0896551724137931,256,387,857,243,388,33330
349,256,383,647.9230769230769,256,128,63.0,0.097233764691915,256,383,805,243,385,33316
350,258,383,661.4166666666666,258,128,61.333333333333336,0.0927302507244551,258,383,873,245,386,33336
351,266,381,586.4666666666667,266,126,63.6,0.10844606115721268,266,381,760,254,386,33300
352,293,369,462.89473684210526,293,114,69.89473684210526,0.15099488345650938,293,369,625,281,377,33212
353,317,350,427.04761904761904,317,95,68.04761904761905,0.15934433541480822,317,350,580,308,362,33199
354,302,327,467.05882352941177,302,72,76.94117647058823,0.16473551637279596,302,327,623,298,340,33190
355,314,324,440.88,314,69,103.08,0.23380511703864998,314,324,573,315,338,33187
356,271,299,472.1363636363636,271,44,116.5909090909091,0.24694329450274383,271,299,639,277,311,33264
357,264,320,497.2916666666667,264,65,113.875,0.22899036447423543,264,320,639,274,331,33214
358,228,299,502.16,228,44,115.64,0.23028516807392066,228,299,648,239,306,33188
359,210,328,431.16,210,73,101.6,0.2356433806475554,210,328,553,222,335,33210
360,213,298,459.59090909090907,213,43,107.27272727272727,0.23340915834239936,213,298,583,222,307,33171
361,207,317,515.4705882352941,207,62,110.47058823529412,0.21431016775077028,207,317,662,216,327,33311
362,238,287,471.7647058823529,238,32,105.88235294117646,0.22443890274314213,238,287,610,245,298,33184
363,243,317,560.5,243,62,95.1,0.16966993755575377,243,317,748,247,329,33263
364,263,291,495.5,263,36,64.1875,0.12954086781029264,263,291,619,264,304,33169
365,279,322,514.1333333333333,279,67,53.733333333333334,0.10451244813278009,279,322,609,276,335,33201
366,291,305,482.2142857142857,291,50,49.214285714285715,0.10205895422900312,291,305,613,285,319,33178
367,311,341,497.57142857142856,311,86,47.642857142857146,0.09575078954923917,311,341,653,303,353,33202
368,306,332,523.1666666666666,306,77,52.666666666666664,0.10066900286715515,306,332,690,297,342,33167
369,335,363,446.7142857142857,335,108,54.92857142857143,0.12296130476495043,335,363,579,321,369,33177
370,322,369,417.4117647058824,322,114,61.8235294117647,0.1481116121758737,322,369,567,310,372,33158
371,347,386,383.6470588235294,347,131,55.1764705882353,0.14382091383011347,347,386,514,334,388,33170
372,313,387,498.85714285714283,313,132,59.785714285714285,0.11984536082474227,313,387,611,301,390,33185
373,334,390,458.85714285714283,334,135,61.57142857142857,0.1341843088418431,334,390,579,321,390,33193
374,307,404,536.1111111111111,307,149,59.22222222222222,0.11046632124352332,307,404,671,295,402,33190
375,333,411,412.1875,333,156,62.125,0.1507202426080364,333,411,512,318,409,33165
376,319,415,393.3,319,160,61.05,0.15522501906941266,319,415,502,306,417,33141
377,347,386,348.85714285714283,347,131,55.04761904761905,0.1577941577941578,347,386,476,332,390,33154
378,320,375,368.16,320,120,58.52,0.15895262929161233,320,375,499,307,382,33131
379,342,353,356.2608695652174,342,98,51.34782608695652,0.14412985111056872,342,353,473,333,363,33159
380,303,333,378.8095238095238,303,78,65.04761904761905,0.1717159019484601,303,333,500,296,344,33118
381,314,328,405.6666666666667,314,73,70.76190476190476,0.17443361896936257,314,328,535,313,341,33211
382,273,298,422.8421052631579,273,43,92.73684210526316,0.21931789892954942,273,298,544,275,313,33157
383,270,317,428.39130434782606,270,62,96.73913043478261,0.225819547345986,270,317,546,275,332,33210
384,250,296,504.9230769230769,250,41,97.0,0.19210847044485072,250,296,693,257,307,33216
385,246,333,523.0625,246,78,115.9375,0.22165133229776557,246,333,678,255,343,33330
386,234,312,503.875,234,57,106.6875,0.21173406102704043,234,312,668,243,320,33357
387,222,338,538.1333333333333,222,83,92.86666666666666,0.17257185332011893,222,338,694,232,346,33411
388,220,324,516.1333333333333,220,69,95.8,0.18561095324205631,220,324,681,232,329,33361
389,216,347,526.2142857142857,216,92,98.71428571428571,0.18759332156915978,216,347,685,227,355,33340
390,248,331,469.89473684210526,248,76,85.63157894736842,0.18223566308243727,248,331,627,256,342,33258
391,254,350,524.1538461538462,254,95,76.38461538461539,0.14572938068682126,254,350,722,259,363,33335
392,265,337,549.4166666666666,265,82,74.5,0.13559836189898378,265,337,709,268,346,33270
393,269,352,543.875,269,97,72.0625,0.1324982762583314,269,352,660,271,362,33283
394,266,343,531.4705882352941,266,88,63.1764705882353,0.1188710570005534,266,343,695,266,357,33292
395,273,354,593.7272727272727,273,99,55.63636363636363,0.09370693615066604,273,354,783,271,368,33287
396,280,337,506.11764705882354,280,82,56.11764705882353,0.1108786610878661,280,337,665,276,348,33287
397,298,344,488.3125,298,89,57.25,0.11724049660821707,298,344,646,292,355,33190
398,304,334,516.6923076923077,304,79,56.15384615384615,0.10867947000148875,304,334,669,292,344,33188
399,329,360,489.3076923076923,329,105,49.61538461538461,0.1013991510768747,329,360,652,315,366,33182
400,315,364,502.0769230769231,315,109,62.84615384615385,0.1251723609621572,315,364,637,302,366,33249
401,342,389,414.05882352941177,342,134,54.0,0.13041625230856654,342,389,571,330,389,33197
402,315,400,466.4117647058824,315,145,64.0,0.1372178080464119,315,400,616,302,398,33230
403,335,399,538.8571428571429,335,144,64.57142857142857,0.11983032873806998,335,399,676,322,397,33184
404,306,410,521.8461538461538,306,155,56.92307692307692,0.10908018867924528,306,410,727,294,408,33238
405,329,409,506.0,329,154,46.75,0.09239130434782608,329,409,632,317,407,33229
406,310,416,484.85714285714283,310,161,58.357142857142854,0.12035945786682381,310,416,618,297,416,33218
407,334,401,406.57894736842104,334,146,52.1578947368421,0.12828478964401294,334,401,524,324,403,33199
408,311,405,452.1764705882353,311,150,57.411764705882355,0.126967607649278,311,405,567,300,407,33186
409,336,390,436.0,336,135,45.705882352941174,0.10483000539665407,336,390,588,324,394,33207
410,315,384,474.8,315,129,49.53333333333333,0.10432462791350744,315,384,617,302,390,33219
411,341,364,384.57142857142856,341,109,47.476190476190474,0.12345220406141655,341,364,513,331,373,33245
412,310,349,488.72727272727275,310,94,59.72727272727273,0.12220982142857142,310,349,615,303,360,33212
413,328,341,365.3809523809524,328,86,59.523809523809526,0.16290890134236935,328,341,476,323,355,33218
414,291,315,429.36842105263156,291,60,61.89473684210526,0.14415297867124294,291,315,560,288,329,33216
415,298,321,410.9,298,66,56.85,0.1383548308590898,298,321,529,299,335,33219
416,276,302,446.8888888888889,276,47,52.888888888888886,0.11834908005967179,276,302,572,276,315,33228
417,286,332,498.35714285714283,286,77,64.5,0.1294252544073384,286,332,661,287,342,33202
418,267,314,464.7647058823529,267,59,78.3529411764706,0.16858625490444248,267,314,592,269,327,33201
419,268,334,518.7692307692307,268,79,81.6923076923077,0.15747330960854095,268,334,673,272,347,33289
420,260,309,462.94117647058823,260,54,67.88235294117646,0.14663278271918678,260,309,599,261,324,33219
421,268,323,477.6470588235294,268,68,61.8235294117647,0.1294334975369458,268,323,627,270,333,33269
422,279,297,412.44444444444446,279,42,46.888888888888886,0.1136853448275862,279,297,559,278,310,33170
423,300,325,469.4375,300,70,45.3125,0.09652509652509653,300,325,621,294,338,33202
424,295,312,453.22222222222223,295,57,48.72222222222222,0.10750183868595244,295,312,613,288,324,33165
425,316,347,461.3333333333333,316,92,53.8,0.1166184971098266,316,347,589,307,358,33172
426,307,343,468.1333333333333,307,88,53.2,0.11364283679863288,307,343,613,294,352,33153
427,334,369,429.05882352941177,334,114,56.88235294117647,0.13257471894707978,334,369,530,321,374,33101
428,320,379,446.0,320,124,59.0,0.13228699551569506,320,379,571,306,380,33185
429,345,399,439.9,345,144,64.5,0.14662423278017733,345,399,581,332,399,33153
430,311,407,442.64285714285717,311,152,61.357142857142854,0.13861545909310954,311,407,573,297,407,33137
431,328,399,488.5,328,144,52.333333333333336,0.10713067212555442,328,399,628,317,399,33186
432,299,416,485.8666666666667,299,161,61.06666666666667,0.1256860592755214,299,416,644,287,412,33193
433,311,418,455.5625,311,163,73.25,0.1607902318562217,311,418,579,299,413,33266
434,284,440,494.15384615384613,284,185,74.23076923076923,0.15021793275217932,284,440,612,275,431,33281
435,302,427,498.3,302,172,63.9,0.12823600240818783,302,427,622,291,421,33275
436,309,425,427.8125,309,170,50.0625,0.11701972242512783,309,425,570,297,425,33304
437,341,379,366.5882352941176,341,124,55.94117647058823,0.152599486521181,341,379,485,328,383,33212
438,326,369,402.4736842105263,326,114,50.68421052631579,0.12593173793644566,326,369,517,313,377,33202
439,349,359,385.94736842105266,349,104,50.1578947368421,0.12996045274785215,349,359,482,343,367,33204
440,308,348,412.8421052631579,308,93,53.10526315789474,0.12863335033146353,308,348,573,300,359,33200
441,325,349,395.22222222222223,325,94,57.0,0.14422265954456,325,349,504,319,362,33182
442,291,329,394.5238095238095,291,74,56.95238095238095,0.1443572721786361,291,329,512,287,343,33151
443,298,328,406.3478260869565,298,73,57.56521739130435,0.14166488337256583,298,328,508,297,342,33244
444,268,304,436.2142857142857,268,49,69.64285714285714,0.15965285737678073,268,304,581,270,318,33158
445,272,328,463.0,272,73,62.875,0.13579913606911448,272,328,599,275,342,33192
446,265,308,446.5,265,53,76.61111111111111,0.17158143585915142,265,308,599,267,322,33272
447,262,327,487.2,262,72,74.86666666666666,0.1536672140120416,262,327,620,266,339,33264
448,260,299,477.0,260,44,55.285714285714285,0.11590296495956873,260,299,634,261,313,33256
449,276,320,487.35714285714283,276,65,50.642857142857146,0.10391323464751577,276,320,638,276,331,33290
450,292,298,416.70588235294116,292,43,46.94117647058823,0.11264822134387352,292,298,541,287,313,33227
451,315,333,486.0,315,78,42.53846153846154,0.08752769863880976,315,333,622,308,344,33216
452,304,325,464.0625,304,70,45.1875,0.09737373737373738,304,325,615,295,335,33214
453,330,358,450.1764705882353,330,103,45.1764705882353,0.10035280282242258,330,358,572,317,365,33238
454,309,355,523.8333333333334,309,100,45.916666666666664,0.08765510658606426,309,355,671,301,360,33234
455,333,376,430.85714285714283,333,121,45.5,0.10560344827586207,333,376,580,320,380,33258
456,312,384,465.0833333333333,312,129,55.75,0.11987099086185272,312,384,631,299,384,33240
457,337,401,441.5,337,146,53.166666666666664,0.12042280105700263,337,401,589,325,400,33233
458,315,412,430.11764705882354,315,157,56.588235294117645,0.13156455142231946,315,412,570,300,412,33238
459,337,397,432.375,337,142,45.0625,0.10422087308470657,337,397,553,323,401,33208
460,306,391,501.0,306,136,43.76923076923077,0.08736373407032089,306,391,651,291,397,33212
461,316,369,438.5,316,114,41.75,0.0952109464082098,316,369,571,306,377,33240
462,277,360,538.8571428571429,277,105,50.0,0.09278897136797454,277,360,686,268,370,33265
463,283,356,488.93333333333334,283,101,51.266666666666666,0.10485410417234796,283,356,617,276,368,33299
464,265,339,485.3333333333333,265,84,57.25,0.11796016483516485,265,339,669,261,352,33252
465,268,346,474.5,268,91,62.333333333333336,0.13136635054443274,268,346,610,266,360,33242
466,257,326,464.72222222222223,257,71,83.05555555555556,0.17872086072922894,257,326,592,257,340,33225
467,250,330,430.45,250,75,93.8,0.21791148797769777,250,330,555,255,344,33311
468,235,313,463.4375,235,58,105.9375,0.22859069453809844,235,313,613,243,323,33254
469,224,337,501.3529411764706,224,82,94.3529411764706,0.1881966443740467,224,337,647,235,346,33310
470,228,321,517.3636363636364,228,66,108.0,0.2087506589351608,228,321,697,237,331,33262
471,222,351,487.0,222,96,101.9375,0.20931724845995894,222,351,656,233,360,33281
472,233,339,493.0,233,84,93.6470588235294,0.18995346617348763,233,339,647,244,348,33269
473,220,352,561.2222222222222,220,97,98.33333333333333,0.17521282914274403,220,352,702,232,362,33428
474,227,336,465.4,227,81,91.33333333333333,0.19624695602349235,227,336,591,239,345,33271
475,222,343,496.35714285714283,222,88,85.92857142857143,0.17311843430709456,222,343,625,233,353,33292
476,241,322,423.7692307692308,241,67,69.61538461538461,0.1642766382283536,241,322,586,249,333,33266
477,244,338,462.625,244,83,83.5625,0.1806268576060524,244,338,609,249,350,33348
478,259,315,509.125,259,60,65.0,0.1276700220967346,259,315,704,262,329,33225
479,267,332,519.0666666666667,267,77,67.26666666666667,0.1295915746211148,267,332,671,268,342,33283
480,273,318,576.0,273,63,54.1,0.09392361111111111,273,318,778,271,332,33303
481,280,352,563.0,280,97,49.083333333333336,0.08718176435760806,280,352,734,276,365,33236
482,272,347,578.1818181818181,272,92,41.54545454545455,0.0718553459119497,272,347,781,267,360,33291
483,280,371,539.5882352941177,280,116,40.411764705882355,0.07489370980050147,280,371,697,274,384,33314
484,271,368,527.6666666666666,271,113,40.86666666666667,0.07744788376500317,271,368,707,265,379,33341
485,276,369,581.0,276,114,42.416666666666664,0.07300631095811819,276,369,777,267,381,33265
486,266,355,562.9166666666666,266,100,39.416666666666664,0.07002220577350111,266,355,671,259,367,33288
487,283,353,515.1428571428571,283,98,51.714285714285715,0.10038824181919025,283,353,669,275,363,33300
488,295,345,457.875,295,90,46.875,0.10237510237510238,295,345,582,284,353,33276
489,320,368,446.93333333333334,320,113,41.6,0.09307875894988067,320,368,609,306,373,33249
490,312,377,490.7142857142857,312,122,45.142857142857146,0.09199417758369724,312,377,628,303,379,33258
491,335,391,457.46153846153845,335,136,40.84615384615385,0.08928871700016816,335,391,636,321,394,33219
492,311,392,494.8,311,137,39.46666666666667,0.07976286715171113,311,392,629,301,396,33215
493,334,375,446.4166666666667,334,120,46.5,0.10416277767407131,334,375,598,322,382,33213
494,302,363,506.85714285714283,302,108,47.785714285714285,0.09427846674182638,302,363,641,291,373,33230
495,305,367,508.6666666666667,305,112,46.733333333333334,0.09187418086500655,305,367,638,294,376,33266
496,256,365,604.7777777777778,256,110,43.22222222222222,0.0714679404740033,256,365,802,246,373,33306
497,247,379,483.5625,247,124,52.75,0.10908620912498385,247,379,589,235,385,33262
498,241,383,476.1875,241,128,45.1875,0.09489434308964431,241,383,636,228,388,33248
499,234,388,447.875,234,133,58.75,0.13117499302260677,234,388,605,220,393,33262
500,218,387,387.0,218,132,48.1764705882353,0.12448700410396718,218,387,511,205,391,33223
501,196,386,380.1111111111111,196,131,57.166666666666664,0.1503946214557147,196,386,482,184,392,33182
502,205,385,392.4117647058824,205,130,47.588235294117645,0.12127117373707089,205,385,479,193,392,33282
503,176,391,371.75,176,136,47.375,0.1274377942165434,176,391,494,169,399,33209
504,196,405,359.8636363636364,196,150,56.09090909090909,0.15586712138436276,196,405,477,191,418,33320
505,179,414,362.8888888888889,179,159,63.833333333333336,0.17590324556031842,179,414,482,177,428,33219
506,227,421,358.6,227,166,54.7,0.15253764640267709,227,421,465,223,434,33259
507,225,397,433.6666666666667,225,142,50.86666666666667,0.11729438893159108,225,397,574,223,410,33308
508,249,400,476.15384615384613,249,145,50.0,0.1050080775444265,249,400,646,248,414,33314
509,246,392,588.5454545454545,246,137,54.54545454545455,0.09267840593141799,246,392,783,246,406,33336
510,249,395,600.9166666666666,249,140,46.583333333333336,0.0775204548606296,249,395,807,247,408,33331
511,250,391,541.9285714285714,250,136,46.92857142857143,0.08659549228944247,250,391,706,248,404,33395
512,254,391,522.8571428571429,254,136,55.785714285714285,0.10669398907103825,254,391,687,251,403,33308
513,250,379,508.2105263157895,250,124,54.578947368421055,0.10739436619718311,250,379,661,250,391,33282
514,247,363,629.0,247,108,50.6,0.08044515103338633,247,363,825,245,377,33360
515,256,360,596.75,256,105,51.75,0.08671973188102221,256,360,730,250,373,33313
516,279,352,467.5833333333333,279,97,43.833333333333336,0.09374443058278382,279,352,611,270,362,33315
517,303,364,381.5882352941176,303,109,45.588235294117645,0.11946970864806536,303,364,482,290,372,33260
518,305,362,468.0769230769231,305,107,44.69230769230769,0.09548069022185703,305,362,636,293,367,33318
519,325,374,391.53333333333336,325,119,46.13333333333333,0.1178273454793121,325,374,503,312,379,33235
520,297,375,495.8,297,120,38.2,0.07704719645018153,297,375,610,284,380,33314
521,311,379,459.64285714285717,311,124,42.642857142857146,0.09277389277389278,311,379,594,297,384,33288
522,290,380,489.53846153846155,290,125,44.07692307692308,0.09003771213073539,290,380,654,277,385,33294
523,305,379,483.0,305,124,45.15384615384615,0.09348622392100653,305,379,614,293,385,33303
524,292,379,542.9166666666666,292,124,39.25,0.07229470452801229,292,379,679,305,379,32911
525,310,377,484.5,310,122,42.857142857142854,0.08845643520566121,310,377,643,292,379,32895
526,296,370,490.42857142857144,296,115,41.785714285714285,0.08520244683949897,296,370,626,284,379,33230
527,309,363,470.8666666666667,309,108,53.46666666666667,0.11354948322242674,309,363,624,299,373,33251
528,286,353,530.2727272727273,286,98,50.27272727272727,0.09480541745242586,286,353,709,277,365,33287
529,297,355,465.26666666666665,297,100,50.4,0.10832497492477432,297,355,609,291,367,33277
530,277,341,502.15384615384613,277,86,52.23076923076923,0.10401348039215687,277,341,651,273,354,33256
531,283,348,457.57894736842104,283,93,62.526315789473685,0.13664596273291926,283,348,590,280,363,33223
532,263,326,396.59090909090907,263,71,69.22727272727273,0.17455587392550145,263,326,503,264,342,33258
533,260,338,463.29411764705884,260,83,66.52941176470588,0.143600812595226,260,338,606,263,353,33338
534,251,324,429.375,251,69,76.125,0.17729257641921398,251,324,560,255,337,33382
535,252,353,446.07142857142856,252,98,71.0,0.15916733386709367,252,353,582,256,366,33357
536,263,368,383.28,263,113,61.8,0.1612398246712586,263,368,500,265,380,33295
537,264,418,351.17857142857144,264,163,60.464285714285715,0.17217532797721957,264,418,464,262,431,33269
538,248,442,589.75,248,187,49.916666666666664,0.08464038434364843,248,442,769,242,453,33295
539,232,425,486.52941176470586,232,170,47.588235294117645,0.09781163099987909,232,425,616,224,433,33242
540,216,439,529.8,216,184,58.5,0.11041902604756512,216,439,639,204,446,33222
541,189,416,400.1875,189,161,59.8125,0.14946119006715602,189,416,535,178,424,33181
542,186,423,415.8666666666667,186,168,60.266666666666666,0.14491824302661108,186,423,568,176,431,33225
543,153,405,287.6666666666667,153,150,62.833333333333336,0.21842410196987253,153,405,389,141,411,33127
544,173,412,399.8666666666667,173,157,57.266666666666666,0.14321440480160053,173,412,521,163,423,33178
545,141,415,358.25,141,160,57.1875,0.1596301465457083,141,415,489,136,427,33146
546,193,437,299.15384615384613,193,182,66.5,0.2222936487528928,193,437,396,175,442,33040
547,181,437,301.7142857142857,181,182,66.28571428571429,0.21969696969696972,181,437,404,168,440,33063
548,225,461,308.0869565217391,225,206,66.1304347826087,0.2146486028789162,230,473,33219,225,461,404
549,217,440,346.875,217,185,86.3125,0.24882882882882884,225,451,33214,217,440,476
550,246,467,275.3225806451613,246,212,77.0,0.2796719390743995,246,467,364,245,467,364
551,250,445,345.04761904761904,250,190,98.0952380952381,0.28429478332873315,250,445,454,261,455,33221
552,264,471,326.2631578947368,264,216,78.73684210526316,0.24132924665268596,264,471,459,273,481,33211
553,273,445,356.2,273,190,92.46666666666667,0.2595919895189968,273,445,482,281,456,33240
554,279,476,306.34615384615387,279,221,77.03846153846153,0.25147520401757684,279,476,420,285,488,33197
555,276,450,353.3333333333333,276,195,70.71428571428571,0.20013477088948786,276,450,475,278,464,33259
556,254,470,346.7647058823529,254,215,70.3529411764706,0.20288379983036475,254,470,487,254,484,33213
557,247,416,457.625,247,161,67.875,0.1483201311117181,247,416,576,245,430,33263
558,247,409,492.92857142857144,247,154,63.42857142857143,0.12867700333285031,247,409,640,247,424,33316
559,246,369,465.7368421052632,246,114,71.63157894736842,0.15380268956944287,246,369,599,246,383,33239
560,250,355,476.9166666666667,250,100,73.75,0.15463917525773196,250,355,636,252,369,33306
561,240,352,543.6363636363636,240,97,114.18181818181819,0.21003344481605352,240,352,696,246,365,33366
562,227,332,434.93333333333334,227,77,128.66666666666666,0.2958307786633967,227,332,561,236,344,33325
563,210,343,443.27777777777777,210,88,95.55555555555556,0.21556586038350672,210,343,566,222,352,33286
564,215,332,446.6,215,77,88.1,0.1972682489923869,215,332,592,227,337,33299
565,207,361,434.25,207,106,72.75,0.16753022452504318,207,361,562,220,365,33326
566,231,355,443.10526315789474,231,100,78.89473684210526,0.1780496496020905,231,355,555,245,358,33352
567,223,368,452.3529411764706,223,113,84.94117647058823,0.18777633289986995,223,368,569,236,372,33416
568,226,363,432.6111111111111,226,108,78.38888888888889,0.1811994349556954,226,363,565,239,364,33383
569,213,375,454.0,213,120,70.0,0.15418502202643172,213,375,595,227,373,33361
570,226,371,532.4,226,116,61.53333333333333,0.11557726020535938,226,371,690,239,369,33355
571,224,367,445.8888888888889,224,112,79.22222222222223,0.17767256416645902,224,367,553,234,368,33282
572,263,364,448.4375,263,109,94.0,0.20961672473867596,263,364,548,275,369,33234
573,297,394,339.2916666666667,297,139,81.5,0.2402063121699619,297,394,449,309,397,33194
574,329,416,319.4230769230769,329,161,89.57692307692308,0.2804334738109573,329,416,433,340,424,33224
575,358,441,309.54545454545456,358,186,84.36363636363636,0.2725403817914831,358,441,417,364,452,33250
576,309,475,319.72,309,220,71.92,0.22494682847491554,309,475,423,312,486,33211
577,306,449,348.2857142857143,306,194,58.0,0.16652994257588188,306,449,489,305,463,33295
578,257,472,405.3333333333333,257,217,55.72222222222222,0.13747258771929824,257,472,529,253,485,33236
579,248,430,381.6363636363636,248,175,55.04545454545455,0.14423535016674607,248,430,517,242,443,33227
580,236,442,592.4444444444445,236,187,63.44444444444444,0.10708927231807952,236,442,783,231,453,33238
581,223,413,507.0,223,158,64.0,0.126232741617357,223,413,640,214,423,33245
582,227,419,523.6923076923077,227,164,68.84615384615384,0.13146298472385426,227,419,655,218,429,33287
583,228,399,419.88235294117646,228,144,77.88235294117646,0.18548613056878677,228,399,555,216,407,33210
584,254,405,425.77777777777777,254,150,71.66666666666667,0.1683194154488518,254,405,554,242,411,33226
585,256,396,410.1764705882353,256,141,72.94117647058823,0.17782876810554996,256,396,545,242,400,33214
586,259,398,446.2142857142857,259,143,71.28571428571429,0.15975668320793981,259,398,587,244,402,33221
587,261,393,466.25,261,138,75.66666666666667,0.16228775692582664,261,393,572,247,394,33252
588,269,399,432.125,269,144,67.5625,0.15634943592710443,269,399,578,258,400,33239
589,275,398,469.0833333333333,275,143,74.75,0.15935334872979215,275,398,623,260,396,33272
590,270,403,537.1111111111111,270,148,68.22222222222223,0.12701696317749278,270,403,698,255,401,33268
591,275,395,452.6,275,140,77.93333333333334,0.17219030785093534,275,395,591,259,391,33280
592,268,399,480.25,268,144,66.08333333333333,0.13760194343224014,268,399,657,255,395,33258
593,273,396,492.64285714285717,273,141,67.5,0.137016093953893,273,396,624,260,391,33316
594,271,406,526.1538461538462,271,151,64.61538461538461,0.12280701754385964,271,406,650,257,398,33262
595,274,404,545.9090909090909,274,149,71.45454545454545,0.1308909242298085,274,404,641,265,399,33269
596,266,415,563.6,266,160,74.0,0.1312987934705465,266,415,721,258,409,33259
597,270,409,544.6666666666666,270,154,62.888888888888886,0.11546307629538964,270,409,720,259,399,33295
598,264,424,559.7777777777778,264,169,54.111111111111114,0.09666534339023422,264,424,751,256,415,33264
599,265,415,535.9,265,160,53.4,0.09964545624183617,265,415,701,257,404,33279
600,262,428,521.6153846153846,262,173,68.92307692307692,0.13213390355404805,262,428,676,255,420,33248
